seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy PR24_final_contigs_virus_summary.tsv
unbinned_3578	3764	No terminal repeats	NA	5	11	0.9731	NA	2	8.0737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_441	10510	No terminal repeats	NA	19	11	0.9731	NA	0	12.3330	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2055	5189	No terminal repeats	NA	9	11	0.9731	NA	0	9.1389	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_24639_pilon	32596	No terminal repeats	NA	28	11	0.9731	NA	7	24.9099	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1133	7020	No terminal repeats	NA	8	11	0.9731	NA	0	5.1173	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_7302	2466	No terminal repeats	NA	8	15	0.9731	NA	1	10.5568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_24383	1396	No terminal repeats	NA	2	11	0.9731	NA	1	3.1688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5792	2829	No terminal repeats	NA	2	11	0.9731	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales PR24_final_contigs_virus_summary.tsv
unicycler_68939	1987	No terminal repeats	NA	3	11	0.9731	NA	1	3.1616	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_68317	2510	No terminal repeats	NA	4	11	0.9730	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6980	2538	No terminal repeats	NA	6	11	0.9730	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_17931_pilon	29156	No terminal repeats	NA	52	11	0.9730	NA	6	28.7839	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_73276	3246	No terminal repeats	NA	7	11	0.9730	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2414	4765	No terminal repeats	NA	8	11	0.9730	NA	0	4.6866	Unclassified PR24_final_contigs_virus_summary.tsv
unbinned_445	10478	No terminal repeats	NA	11	11	0.9730	NA	0	3.0386	Viruses PR24_final_contigs_virus_summary.tsv
unbinned_2739	4420	No terminal repeats	NA	11	11	0.9730	NA	1	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
unbinned_50693	1073	No terminal repeats	NA	3	11	0.9730	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4135	3451	No terminal repeats	NA	1	11	0.9730	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_8190	2305	No terminal repeats	NA	4	11	0.9730	NA	2	2.9991	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_909	7773	No terminal repeats	NA	13	11	0.9730	NA	4	7.2996	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_18068	1516	No terminal repeats	NA	4	11	0.9730	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67375	4594	No terminal repeats	NA	10	11	0.9730	NA	0	13.4475	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6122	2745	No terminal repeats	NA	6	11	0.9730	NA	0	3.4311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_25651	1375	No terminal repeats	NA	3	11	0.9730	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_27398_pilon	11972	No terminal repeats	NA	21	11	0.9730	NA	2	23.9217	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_23550	1409	No terminal repeats	NA	3	11	0.9730	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4049	3497	No terminal repeats	NA	8	11	0.9729	NA	0	10.5146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6079	2760	No terminal repeats	NA	6	11	0.9729	NA	0	6.8731	Unclassified PR24_final_contigs_virus_summary.tsv
contig_21837_pilon;provirus_75921_137730	61810	Provirus	75921-137730	77	11	0.9729	NA	0	9.8846	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes PR24_final_contigs_virus_summary.tsv
unbinned_51594	1064	No terminal repeats	NA	2	11	0.9729	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_840	8011	No terminal repeats	NA	11	11	0.9729	NA	2	8.0717	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR24_final_contigs_virus_summary.tsv
unbinned_160	15605	No terminal repeats	NA	14	11	0.9729	NA	0	12.8060	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_22580_pilon	15508	No terminal repeats	NA	21	11	0.9729	NA	2	15.1196	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR24_final_contigs_virus_summary.tsv
unbinned_56295	1024	No terminal repeats	NA	2	11	0.9729	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_74357	33364	No terminal repeats	NA	60	11	0.9729	NA	4	48.2131	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_24164_pilon;provirus_2_32996	32995	Provirus	2-32996	59	11	0.9729	NA	0	10.6877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3550	3781	No terminal repeats	NA	12	11	0.9729	NA	0	5.0887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_830	8063	No terminal repeats	NA	7	11	0.9729	NA	1	8.5607	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67058	7058	No terminal repeats	NA	9	11	0.9728	NA	0	5.1453	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4149	3443	No terminal repeats	NA	5	11	0.9728	NA	0	5.0713	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_69665	1632	No terminal repeats	NA	4	11	0.9728	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_41032	1168	No terminal repeats	NA	2	11	0.9728	NA	1	3.4190	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_27514	1345	No terminal repeats	NA	2	11	0.9728	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6561	2629	No terminal repeats	NA	3	11	0.9728	NA	0	5.1313	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4358	3351	No terminal repeats	NA	3	11	0.9728	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_20690_pilon	101448	No terminal repeats	NA	146	11	0.9728	NA	8	68.4741	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_10050_pilon	157886	No terminal repeats	NA	193	11	0.9728	NA	2	85.4014	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR24_final_contigs_virus_summary.tsv
unbinned_56055	1026	No terminal repeats	NA	2	11	0.9728	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5715	2857	No terminal repeats	NA	5	11	0.9727	NA	2	4.9350	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3980	3528	No terminal repeats	NA	5	11	0.9727	NA	0	8.4977	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2581	4576	No terminal repeats	NA	9	11	0.9727	NA	1	7.2643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_16793	1572	No terminal repeats	NA	2	11	0.9727	NA	1	2.8280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_25152_pilon	89814	No terminal repeats	NA	164	11	0.9727	NA	0	18.2686	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes PR24_final_contigs_virus_summary.tsv
contig_10619_pilon	35270	No terminal repeats	NA	74	11	0.9727	NA	2	33.3610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5234	3008	No terminal repeats	NA	4	11	0.9727	NA	0	6.8731	Unclassified PR24_final_contigs_virus_summary.tsv
unbinned_4852	3142	No terminal repeats	NA	6	11	0.9727	NA	0	7.8307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_12799_pilon	80994	No terminal repeats	NA	161	11	0.9727	NA	6	109.0760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_19188	1486	No terminal repeats	NA	3	11	0.9727	NA	1	3.1454	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_21707	1440	No terminal repeats	NA	3	11	0.9727	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_24392_pilon	83561	No terminal repeats	NA	93	11	0.9727	NA	8	35.4896	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5522	2915	No terminal repeats	NA	4	11	0.9727	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_31438	1287	No terminal repeats	NA	2	11	0.9727	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2770	4391	No terminal repeats	NA	9	11	0.9727	NA	0	10.8631	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_56269	1024	No terminal repeats	NA	2	11	0.9726	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_885	7858	No terminal repeats	NA	12	11	0.9726	NA	1	3.0778	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_13942_pilon	38639	No terminal repeats	NA	81	11	0.9726	NA	0	6.2739	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR24_final_contigs_virus_summary.tsv
unbinned_35136	1238	No terminal repeats	NA	2	11	0.9726	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6026	2772	No terminal repeats	NA	4	11	0.9726	NA	0	3.4366	Unclassified PR24_final_contigs_virus_summary.tsv
contig_14067_pilon;provirus_5580_65681	60102	Provirus	5580-65681	87	11	0.9726	NA	2	83.1758	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_27323	1348	No terminal repeats	NA	2	11	0.9726	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4879	3128	No terminal repeats	NA	8	11	0.9726	NA	1	11.6236	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_13603	1745	No terminal repeats	NA	2	11	0.9726	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_71368	1110	No terminal repeats	NA	1	11	0.9726	NA	1	1.6056	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_22085	1434	No terminal repeats	NA	3	11	0.9726	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_7000	2534	No terminal repeats	NA	1	11	0.9726	NA	0	1.7183	Unclassified PR24_final_contigs_virus_summary.tsv
unbinned_7062	2520	No terminal repeats	NA	2	11	0.9726	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1215	6796	No terminal repeats	NA	11	11	0.9726	NA	3	13.7258	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_968	7536	No terminal repeats	NA	3	11	0.9726	NA	0	4.9211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1701	5764	No terminal repeats	NA	6	11	0.9726	NA	1	6.8605	Viruses PR24_final_contigs_virus_summary.tsv
unbinned_4781	3163	No terminal repeats	NA	6	11	0.9726	NA	0	6.4247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_70076	1485	No terminal repeats	NA	3	11	0.9725	NA	3	4.6243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67269	5198	No terminal repeats	NA	9	11	0.9725	NA	0	9.6561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_22655_pilon	21348	No terminal repeats	NA	37	11	0.9725	NA	0	23.6999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67716	3428	No terminal repeats	NA	9	11	0.9725	NA	1	4.6084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_58871	1004	No terminal repeats	NA	2	11	0.9725	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_15870_pilon	15803	No terminal repeats	NA	30	11	0.9725	NA	6	27.7267	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_23745	1405	No terminal repeats	NA	3	11	0.9725	NA	1	3.4346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2050	5198	No terminal repeats	NA	2	11	0.9725	NA	0	3.2659	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6404	2673	No terminal repeats	NA	6	11	0.9725	NA	0	5.1539	Unclassified PR24_final_contigs_virus_summary.tsv
contig_7157_pilon	111900	No terminal repeats	NA	224	11	0.9725	NA	0	44.8380	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_70576	1336	No terminal repeats	NA	5	11	0.9725	NA	1	5.9084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5341	2972	No terminal repeats	NA	3	11	0.9725	NA	0	3.8822	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_2476	4705	No terminal repeats	NA	9	11	0.9725	NA	1	4.7766	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1513	6076	No terminal repeats	NA	13	11	0.9725	NA	0	5.5875	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_74521	1602	No terminal repeats	NA	3	11	0.9725	NA	1	4.9502	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_25776	1373	No terminal repeats	NA	3	11	0.9725	NA	3	5.1534	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3169	4042	No terminal repeats	NA	9	11	0.9725	NA	0	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
unicycler_66310	2889	No terminal repeats	NA	2	11	0.9725	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_19330_pilon	142686	No terminal repeats	NA	182	11	0.9725	NA	7	54.8532	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67258	5294	No terminal repeats	NA	6	11	0.9725	NA	0	4.9473	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR24_final_contigs_virus_summary.tsv
unbinned_28592	1329	No terminal repeats	NA	1	11	0.9724	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_6278	2705	No terminal repeats	NA	5	11	0.9724	NA	1	6.8676	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_80	21776	No terminal repeats	NA	39	11	0.9724	NA	4	41.8266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5272	2991	No terminal repeats	NA	3	11	0.9724	NA	0	2.9790	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_4506	3271	No terminal repeats	NA	8	11	0.9724	NA	0	9.4166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_308	12235	No terminal repeats	NA	20	11	0.9724	NA	1	8.8045	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3097	4107	No terminal repeats	NA	10	11	0.9724	NA	0	6.7746	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_3080	4117	No terminal repeats	NA	9	11	0.9724	NA	1	4.6031	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_14203	1709	No terminal repeats	NA	3	11	0.9724	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_26302_pilon	100980	No terminal repeats	NA	160	11	0.9724	NA	4	43.3732	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_11743	1879	No terminal repeats	NA	5	11	0.9724	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_7669_pilon	36841	No terminal repeats	NA	53	11	0.9724	NA	9	60.7909	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae PR24_final_contigs_virus_summary.tsv
unbinned_3634	3732	No terminal repeats	NA	7	11	0.9724	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_67027	7493	No terminal repeats	NA	7	11	0.9724	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_14496	1692	No terminal repeats	NA	1	11	0.9723	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
contig_14387_pilon	26940	No terminal repeats	NA	43	11	0.9723	NA	0	11.5347	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_22455	1427	No terminal repeats	NA	2	11	0.9723	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_53965	1043	No terminal repeats	NA	2	15	0.9723	NA	1	3.4353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_68031	2859	No terminal repeats	NA	4	11	0.9723	NA	0	2.9561	Unclassified PR24_final_contigs_virus_summary.tsv
unbinned_54927	1035	No terminal repeats	NA	2	11	0.9723	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_13255	1768	No terminal repeats	NA	4	11	0.9723	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_68925	1994	No terminal repeats	NA	2	11	0.9723	NA	1	3.0669	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_74456	3598	No terminal repeats	NA	6	11	0.9723	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_5141	3040	No terminal repeats	NA	6	11	0.9723	NA	0	5.9335	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unicycler_74465	3081	No terminal repeats	NA	7	11	0.9723	NA	0	7.8425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_1247	6713	No terminal repeats	NA	6	11	0.9723	NA	0	3.3972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_451	10444	No terminal repeats	NA	15	11	0.9723	NA	5	21.6782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR24_final_contigs_virus_summary.tsv
unbinned_48595	1093	No terminal repeats	NA	3	11	0.9723	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae PR24_final_contigs_virus_summary.tsv
