Contig	allgenomes_nodup_sl_sr.mmi.139536_S27_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139537_S33_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139538_S35_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139539_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139540_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139541_S25_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139542_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139543_S12_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139544_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139545_S147_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139546_S148_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139547_S149_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139548_S150_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139549_S151_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139550_S152_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139551_S153_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139552_S154_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139553_S155_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139554_S156_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139555_S157_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139556_S158_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139557_S159_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139558_S160_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139560_S161_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139561_S162_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139562_S163_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139563_S164_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139564_S165_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139565_S166_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139566_S167_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139567_S168_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139568_S169_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139569_S170_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139570_S171_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139571_S172_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139572_S173_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139573_S174_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139574_S175_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139575_S176_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139576_S177_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139577_S178_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139578_S179_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139579_S180_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139580_S181_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139581_S182_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139582_S183_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139583_S184_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139584_S185_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139585_S186_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139586_S187_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139587_S188_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139588_S189_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139589_S190_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.139590_S191_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3106_S36_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3107_S37_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3108_S38_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3109_S39_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3110_S40_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3111_S41_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3112_S42_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3113_S43_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD3114_S44_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9007_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9008_S2_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9009_S3_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9010_S4_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9011_COM_R1_001.fastq.gz_filtered Mean	allgenomes_nodup_sl_sr.mmi.SD9012_S6_R1_001.fastq.gz_filtered Mean
YBE_scaf_3279	0	0.0014309076	0	0.0013491415	0.0041291905	0	0.0031888797	0.0028618153	0.0017579722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011856091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032706459	0	0	0	0
YBE_scaf_3321	0.008326857	0	0	0.017819474	0.025480183	0.021816365	0.10786055	0.0019984457	0.02614633	0.048129234	0.0024425448	0.025091596	0	0	0	0	0	0.008382369	0	0.015210392	0.0064394358	0.01049184	0	0	0.017153325	0	0.057566337	0	0.006605973	0	0.022482514	0.02192739	0.016653715	0	0.008382369	0	0.008271345	0	0.031808592	0.015210392	0.0026645942	0.04407683	0.0023870324	0	0.008382369	0	0	0.008382369	0	0	0.01143555	0	0	0	0.01959587	0.012934384	0.017153325	0.042411458	0.007161097	0	0.0068280227	0.00816032	0	0.03802598	0.024591984	0	0.03663817	0.018985234	0.04246697
YBE_scaf_3366	0.007947818	0	0.007399693	0.022747204	0.01337426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_5409	0	0	0	0.0806336	0.030676605	0.037629012	0.10005734	0.032325115	0.07246273	0.07905677	0.025946101	0.010751147	0	0.021645643	0	0	0.008959289	0	0.019638762	0.0069524082	0.004372133	0.015338303	0.004085436	0	0	0	0.017846903	0.013689794	0.009604358	0.008170872	0.118477635	0.038704127	0.010751147	0	0	0	0.032325115	0.02859805	0.016843464	0.063790135	0.021502294	0.16004874	0	0	0.06787557	0	0	0.010464449	0	0.021215597	0	0	0	0	0.0544008	0.071029246	0.070527524	0.04235952	0.017631881	0.044939794	0.019710436	0	0.009102638	0.03755734	0.050315365	0.009102638	0.021072248	0.008959289	0.003225344
YBE_scaf_6051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_6231	0.00206995	0.008493933	0.0041399	0.04468237	0.051748753	0.00592434	0.008065667	0.0041399	0.0058529624	0.026766594	0.01213419	0.026481085	0.0039971448	0.0022840828	0.006067095	0.022769451	0.00206995	0.0103497505	0.051748753	0.014561028	0.018629551	0.021127766	0.021698786	0.0021413276	0.0041399	0.014275517	0.016488222	0.018486796	0.04561028	0.01834404	0.008208423	0.015703069	0.014703783	0.012562456	0.010278373	0.009992862	0.2104925	0.15231977	0.036973592	0.012419701	0.009921485	0.008137045	0.00206995	0.0018558173	0.008208423	0.0062098503	0	0.0041399	0.0041399	0.00206995	0.0041399	0	0.0021413276	0.00206995	0.0018558173	0	0	0.0019271949	0	0	0	0	0	0.089578874	0.031263385	0.024625268	0.008137045	0	0.00206995
YBE_scaf_6586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_6660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01206263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_6790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_7241	0	0	0	0	0	0	0	0	0	0.06251563	0	0	0	0	0	0	0	0	0.23089105	1.5623906	0.23739268	1.9631574	0.41843793	0.22447279	0.40101692	0.10452613	0.26256564	0.01258648	0.011502876	0	0.35117114	0.13611737	0	0.025006251	0.074685335	0.12519796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48937234	0.11686255	0.022922397	0.038509626	0.025089607	0.079019755
YBE_scaf_7446	0	0.012359648	0	0	0	0	0	0	0.0024371138	0.008094699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010879972	0.0065715034	0	0	0	0.005483506	0	0.006266864	0	0	0.00783358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006527983	0	0	0	0	0	0	0	0	0	0
YBE_scaf_7870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_12768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_12784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_12883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_13517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_14411	0	0.007909276	0	0.04332655	0.014422798	0.008781622	0.040302414	0	0.0070369295	0.008200058	0	0	0	0	0.007095086	0	0.014190172	0	0	0	0	0	0	0	0	0.007095086	0.014190172	0	0	0	0.18575168	0.09229427	0.0071532424	0.06356499	0.021343414	0.07787147	0.028031405	0.010410003	0.08153533	0	0.0072695552	0.022622855	0.007095086	0.0070369295	0.042105265	0	0	0	0	0	0	0	0.0071532424	0	0	0	0.0037801687	0	0.019773189	0	0.0070369295	0	0	0.14155278	0.11218377	0.007095086	0.00686246	0.085722595	0.016690899
YBE_scaf_14934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01452514	0.01452514	0	0	0	0	0	0	0	0	0.02905028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_17738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_18055	0	0	0	0.00882067	0	0	0	0	0	0.008056674	0	0.008542853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_20509	0	0	0	0.005329386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_20772	0	0	0	0	0	0	0	0	0	0	0	0.025266703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_23964	0	0	0	0.004532211	0	0	0	0	0	0	0	0	0	0	0	0	0.024117837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_24866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_26260	0	0	0	0	0.0080136405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02574595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_28790	0	0	0	0	0.023364486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023903666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_32593	0	0	0	0	0	0	0.04309179	0	0	0.03400966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028985508	0	0	0	0	0	0	0	0	0	0	0	0.025700483	0	0	0.026280193	0	0	0	0.029178744	0	0.026473429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_32964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_35330	0.0034430816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014417904	0	0	0	0	0	0	0	0.016677426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01570906	0	0	0	0
YBE_scaf_39691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07683368	0.57838327	0.07024793	1.0535898	0.0584969	0.03589876	0.009168388	0.09723657	0.09452479	0	0	0.019498967	0.11660641	0.0154958675	0	0	0	0.07799587	0	0.05836777	0.019369835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0548812	0.07037707	0	0.02427686	0.05785124	0.057980374
YBE_scaf_55445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBE_scaf_57593	0	0	0	0	0.087791495	0.02782677	0.05153831	0	0	0.02782677	0	0	0	0	0.0260631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029394474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026846953	0	0	0	0	0	0	0	0	0	0	0	0.029590437	0	0
YBE_scaf_58974	0	0	0	0.01975957	0.020864999	0	0.055133343	0.03233384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01616692	0	0	0	0	0	0	0	0.04863894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004836258	0	0	0	0
YBE_scaf_75965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YSH_462411_Yangangviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YSH_922147_Yangangviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YSH_174770_Yangangviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046313955	0	0
YSH_1032793_Yanlukaviridae	0	0	0	0.00095134164	0	0	0	0	0.00095134164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095134164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871648617_Aoguangviridae	0.035884425	0.022860967	0.025277898	0.19718957	0.2206298	0.04697035	0.07228819	0.019375393	0.03318785	0.056278527	0.07916945	0.10378819	0.036453705	0.034925643	0.07070021	0.067783915	0.05617865	0.047989056	0.013932306	0.03988934	0.010316897	0.11767056	0.07022082	0.035854466	0.012144577	0.061122373	0.052683093	0.10258971	0.13969259	0.1805607	0.07395607	0.12302376	0.10122145	0.07919942	0.26348537	0.047499675	0.77131045	0.76170266	0.1325916	0.0332278	0.059594315	0.05250332	0.042555954	0.06563664	0.09475966	0.040838137	0.02809432	0.046311185	0.014201963	0.017018387	0.024369052	0.01235431	0.018546445	0.022571335	0	0.00028963215	0.0005792643	0.0023170572	0.0049037724	0.00028963215	0.0008688965	0.0014481609	0.0022771081	0.16863583	0.23239486	0.07018087	0.040618416	0.0304713	0.024428975
YSH_150918_Aoguangviridae	0.0063935565	0.001324302	0.0016065303	0.4461921	0.39552125	0.21451522	0.38526335	0.16846858	0.30756372	0.024760107	0.006491251	0.007761278	0.03289045	0.0131019065	0.016814293	0.0048738657	0.07560462	0.009498068	0	0	0	0.006968868	0.0016390951	0	0.044201292	0.0065455255	0.04254049	0	0	0	0.08411489	0.07222874	0.05314576	0.16440885	0.20486519	0.2948743	0.005991924	0.0011072033	0.005481742	0.012776258	0.009736876	0.037872866	0.036092658	0.024282489	0.153098	0	0	0.010485867	0	0.0032022058	0.014654161	0.005590291	0.0049172854	0.024673266	0.012309496	0.008054362	0.021015154	0.02166645	0.02899353	0.007446485	0.01575051	0.003940341	0.0049064304	0.05994095	0.078481175	0.064532585	0.14253615	0.11086145	0.15987147
SAMEA2620879_23_Aoguangviridae	0	0	0	0	0	0	0.00080017926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003200717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003222055	0	0	0	0	0	0	0	0	0	0
SAMEA2621151_104_Aoguangviridae	0	0	0	0.0030414423	0.0030213	0.0030313712	0.004542021	0	0	0.0059821745	0	0.0030313712	0	0	0	0	0	0	0	0.0030414423	0	0.0030414423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015207211	0	0.00151065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090639	0.003978045	0	0	0.002789667	0
contig_154680_Aoguangviridae	0	0	0	0.0014817868	0.011599152	0	0.0014817868	0	0	0.0044453605	0	0.005613126	0	0	0	0	0	0	0	0	0	0.0019233789	0	0	0	0.0014817868	0.0002551421	0	0	0	0	0.0013247762	0	0	0	0	0.0003925263	0.0014817868	0	0	0	0	0	0	0	0	0	0.0012364578	0	0.0014817868	0.0011579526	0	0	0.0002551421	0	0	0	0.0023944103	0.00072617363	0	0.002924321	0	0	0	0	0	0	0	0
Oxic1_7	0	0	0	0.0063322736	0.02109882	0	0.017551696	0	0.003941249	0	0	0	0.02031057	0.017814446	0.043905515	0.0064636488	0.0033106492	0.03310649	0	0	0	0.0099582225	0	0	0.014030847	0.039123464	0.048267163	0	0	0	0	0.003967524	0.0031792743	0.017026195	0.010247247	0.013268872	0	0	0.0061483486	0.6816259	0.9572243	0.8736173	0.13550015	0.1077012	0.46680155	0	0	0	0	0	0	0	0	0.0032318244	0	0	0	0.008933498	0	0.0060957987	0.0027325994	0.009012323	0.0032843743	0.032922566	0.08754828	0.06589769	0.06847263	0.0056753987	0.030741744
YSH_354833	0	0	0	0.085760556	0.10139179	0.048607036	0.10434905	0.061797358	0.11509846	0	0	0	0.2362992	0.24702513	0.29014012	0.04468749	0.07294576	0.38214377	0	0	0	0.059239093	0.010632056	0	0.2025254	0.3209097	0.46813905	0	0	0	0.02764804	0.031872697	0.024549957	0.15955125	0.21710047	0.18719928	0.0035440186	0	0.0035440186	6.923299	9.010819	8.778534	0.7224634	1.1591053	5.7323914	0	0	0	0	0	0	0	0.012650504	0.031778816	0	0	0	0.012744385	0.007088037	0.00948201	0.0203253	0.007839087	0	0.3440749	0.95834017	0.6530617	0.2215833	0.021428404	0.09235571
contig_172037_magrovirus_C	0.03640359	0.022662053	0.031484183	0.348097	0.25395602	0.10676746	0.25092238	0.063755475	0.29013005	0.046176802	0	0.02161258	0	0.0049521998	0.009888002	0.0024760999	0.07800534	0	0.0074282996	0	0	0.0073955036	0	0.0024269058	0	0.0049521998	0.008986111	0	0	0	0.0099043995	0.009691225	0	0	0.0074282996	0	0.050866634	0.04653756	0.03607563	0.0047882195	0.0045914436	0.008969713	0	0.004903006	0.0062312447	0	0.0024760999	0.013511962	0	0.004837414	0	0	0	0.0020005575	0.045488086	0.035075348	0.045078136	0.060689043	0.011167047	0.009018907	0.031303804	0.03118902	0.026023647	0.0048866076	0	0	0.0023285178	0	0.0021645376
contig_155057_magrovirus_C	0.0044329865	0.009384726	0.018769452	0.14869368	0.15510736	0.092746876	0.12435942	0.08887981	0.18024334	0.10250888	0.0165058	0.03555821	0.0067280787	0.01647436	0.006916716	0.0023579716	0.004385827	0	0.0023579716	0	0.004731663	0.004747383	0	0.016442921	0.0023579716	0	0.0070739146	0.002059295	0	0.004731663	0	0.013016003	0.011286824	0	0	0	0.13146476	0.112208	0.11598076	0.01653724	0.017716225	0.04725375	0	0	0.037774704	0	0.0023736914	0.0023736914	0	0	0	0	0	0	0.0023736914	0.007985664	0.004747383	0.011852737	0.007121074	0.0023579716	0.016018486	0	0.0036469959	0.01243437	0.013408998	0	0	0	0
gi_778722464_magrovirus_C	0	0	0	0.0017755575	0.00039122454	0	0.0011586265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037617743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039122454	0	0	0	0
gi_786772955_magrovirus_C	0	0	0	0	0	0	0	0	0.00048039563	0	0	0	0	0	0	0.00048039563	0	0	0	0	0	0	0.00045213706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00048039563	0	0	0	0	0	0	0.0011303426	0.00064994703	0	0	0	0	0.00045213706	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig_155688_magrovirus_A	0	0	0	0.019734887	0.025878677	0.0131693715	0.029520862	0.014348289	0.04107042	0.04031323	0	0.008674149	0	0.002894578	0.0057795714	0	0.0014952124	0	0.0028754086	0	0.0013993655	0.0070064124	0	0	0.0057699867	0	0.0007380215	0.075623244	0.041386712	0.037409063	0.001447289	0.0071789366	0.001447289	0.001447289	0	0.004619823	0.15144777	0.114556275	0.31027576	0.0055111996	0.005626216	0.050980993	0.006038358	0.0013610267	0.015431359	0	0.014166179	0.03835795	0	0.004236435	0.017329128	0	0.00046965005	0.010591088	0.0043131127	0.0057412325	0.007600663	0.024076754	0.0031533646	0.0069105653	0	0.0074952315	0.014242857	0.0022044799	0.0011022399	0	0	0.0014952124	0.0018210921
contig_154566_magrovirus_A	0.0014273695	0.0014273695	0	0.00568112	0.015048823	0.0025711558	0.0092164595	0.0013801057	0.009887607	0.021713033	0	0.00687217	0	0	0	0	0	0	0	0.0011343334	0	0.0014273695	0.00029303614	0	0	0	0.00046318615	0	0	0	0	0	0	0	0	0.0028452864	0.0077418257	0	0.0036865836	0	0	0.002854739	0	0	0	0.0012194085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
